observation_id,date,year,latitude,longitude,accuracy_m,reliability,record_type,source_collection,province,grid_id
http://tun.fi/JX.1034088#10,2019-08-27,2019,60.126202,23.517112,1.0,NEUTRAL,Observation,"Notebook, general observations",Varsinais-Suomi (V),ETRS-TM35FIN-10km-N6670000-E300000
http://tun.fi/JX.1034089#35,2019-08-28,2019,62.194779,24.783623,1.0,NEUTRAL,Observation,"Notebook, general observations",Pohjois-Häme (PH),ETRS-TM35FIN-10km-N6890000-E380000
http://tun.fi/JX.1034120#4,2019-08-28,2019,62.602962,29.753246,1.0,NEUTRAL,Observation,The Atlas of Finnish Fungi,Pohjois-Karjala (PK),ETRS-TM35FIN-10km-N6940000-E640000
http://tun.fi/JX.1034095#10,2019-08-29,2019,61.808408,29.329957,1.0,NEUTRAL,Observation,The Atlas of Finnish Fungi,Etelä-Savo (ES),ETRS-TM35FIN-10km-N6850000-E620000
http://tun.fi/JX.1034094#31,2019-08-30,2019,62.252481,25.677897,1.0,NEUTRAL,Observation,"Notebook, general observations",Pohjois-Häme (PH),ETRS-TM35FIN-10km-N6900000-E430000
http://tun.fi/JX.1034157#7,2019-08-30,2019,64.051469,23.646216,1.0,NEUTRAL,Photographed,The Atlas of Finnish Fungi,Keski-Pohjanmaa (KP),ETRS-TM35FIN-10km-N7100000-E330000
http://tun.fi/JX.1034613#4,2019-09-01,2019,60.928569,23.452798,1.0,NEUTRAL,Photographed,The Atlas of Finnish Fungi,Etelä-Häme (EH),ETRS-TM35FIN-10km-N6760000-E300000
http://tun.fi/JX.1034794#4,2019-09-01,2019,66.52998,25.56483,1.0,NEUTRAL,Photographed,The Atlas of Finnish Fungi,Perä-Pohjanmaa (PeP),ETRS-TM35FIN-10km-N7370000-E430000
http://tun.fi/JX.1034945#10,2019-09-02,2019,62.249625,25.723287,1.0,NEUTRAL,Observation,"Notebook, general observations",Pohjois-Häme (PH),ETRS-TM35FIN-10km-N6900000-E430000
http://tun.fi/JX.1035148#17,2019-09-03,2019,64.996041,25.483941,1.0,NEUTRAL,Photographed,The Atlas of Finnish Fungi,Oulun Pohjanmaa (OP),ETRS-TM35FIN-10km-N7200000-E420000
http://tun.fi/HR.3211/32151390-U,2019-09-05,2019,63.52748,24.66355,10.0,COMMUNITY_VERIFIED,Photographed,iNaturalist Suomi Finland,Keski-Pohjanmaa (KP),ETRS-TM35FIN-10km-N7040000-E380000
http://tun.fi/JX.1035621#4,2019-09-05,2019,60.344817,25.215663,1.0,NEUTRAL,Photographed,The Atlas of Finnish Fungi,Uusimaa (U),ETRS-TM35FIN-10km-N6690000-E400000
http://tun.fi/JX.1035797#4,2019-09-06,2019,65.000138,25.498815,1.0,NEUTRAL,Photographed,The Atlas of Finnish Fungi,Oulun Pohjanmaa (OP),ETRS-TM35FIN-10km-N7200000-E420000
http://tun.fi/JX.1037298#10,2019-09-06,2019,60.625864,25.095259,1.0,NEUTRAL,Photographed,The Atlas of Finnish Fungi,Uusimaa (U),ETRS-TM35FIN-10km-N6720000-E390000
http://tun.fi/JX.1047083#4,2019-09-10,2019,63.77873,26.06583,1.0,NEUTRAL,Photographed,The Atlas of Finnish Fungi,Keski-Pohjanmaa (KP),ETRS-TM35FIN-10km-N7070000-E450000
http://tun.fi/HR.3211/32515184-U,2019-09-11,2019,60.27633,24.45188,10.0,COMMUNITY_VERIFIED,Photographed,iNaturalist Suomi Finland,Uusimaa (U),ETRS-TM35FIN-10km-N6680000-E350000
http://tun.fi/HR.3211/32515548-U,2019-09-11,2019,60.2779,24.45051,12.0,COMMUNITY_VERIFIED,Photographed,iNaturalist Suomi Finland,Uusimaa (U),ETRS-TM35FIN-10km-N6680000-E350000
http://tun.fi/HR.3211/32628947-U,2019-09-13,2019,60.2121,24.95906,10.0,COMMUNITY_VERIFIED,Photographed,iNaturalist Suomi Finland,Uusimaa (U),ETRS-TM35FIN-10km-N6670000-E380000
http://tun.fi/HR.3211/32686633-U,2019-09-14,2019,60.25691,24.50414,10.0,COMMUNITY_VERIFIED,Photographed,iNaturalist Suomi Finland,Uusimaa (U),ETRS-TM35FIN-10km-N6680000-E360000
http://tun.fi/JX.1037972#41,2019-09-14,2019,60.829008,24.582976,1.0,NEUTRAL,Photographed,"Notebook, general observations",Etelä-Häme (EH),ETRS-TM35FIN-10km-N6740000-E360000
http://tun.fi/JX.1056939#4,2019-09-14,2019,66.323086,26.294443,1.0,NEUTRAL,Photographed,The Atlas of Finnish Fungi,Perä-Pohjanmaa (PeP),ETRS-TM35FIN-10km-N7350000-E460000
http://tun.fi/JX.2388923#32,2019-09-14,2019,62.904,27.602,1.0,NEUTRAL,Photographed,The Atlas of Finnish Fungi,Pohjois-Savo (PS),ETRS-TM35FIN-10km-N6970000-E530000
http://tun.fi/JX.1038357#4,2019-09-17,2019,60.908973,23.144672,1.0,NEUTRAL,Photographed,The Atlas of Finnish Fungi,Satakunta (St),ETRS-TM35FIN-10km-N6750000-E290000
http://tun.fi/JX.1039138#4,2019-09-21,2019,62.725722,22.205179,1.0,NEUTRAL,Observation,The Atlas of Finnish Fungi,Etelä-Pohjanmaa (EP),ETRS-TM35FIN-10km-N6960000-E250000
http://tun.fi/JX.1039588#4,2019-09-22,2019,60.316985,25.42825,1.0,NEUTRAL,Photographed,The Atlas of Finnish Fungi,Uusimaa (U),ETRS-TM35FIN-10km-N6680000-E410000
http://tun.fi/JX.1043699#16,2019-09-22,2019,62.7848,22.3805,1.0,NEUTRAL,Photographed,The Atlas of Finnish Fungi,Etelä-Pohjanmaa (EP),ETRS-TM35FIN-10km-N6970000-E260000
http://tun.fi/JX.1043699#30,2019-09-22,2019,62.7858,22.3802,1.0,NEUTRAL,Photographed,The Atlas of Finnish Fungi,Etelä-Pohjanmaa (EP),ETRS-TM35FIN-10km-N6970000-E260000
http://tun.fi/JX.1039728#7,2019-09-23,2019,60.844271,23.026425,1.0,NEUTRAL,Photographed,The Atlas of Finnish Fungi,Satakunta (St),ETRS-TM35FIN-10km-N6750000-E280000
http://tun.fi/JX.1039759#4,2019-09-23,2019,60.842149,23.02918,1.0,NEUTRAL,Photographed,The Atlas of Finnish Fungi,Satakunta (St),ETRS-TM35FIN-10km-N6750000-E280000
http://tun.fi/JX.1039850#14,2019-09-23,2019,60.728013,24.740179,1.0,NEUTRAL,Photographed,The Atlas of Finnish Fungi,Etelä-Häme (EH),ETRS-TM35FIN-10km-N6730000-E370000
http://tun.fi/JX.1039974#4,2019-09-24,2019,61.486034,27.25355,1.0,NEUTRAL,Photographed,The Atlas of Finnish Fungi,Etelä-Savo (ES),ETRS-TM35FIN-10km-N6810000-E510000
http://tun.fi/JX.1053270#3,2019-09-24,2019,61.40699,27.32814,1.0,NEUTRAL,Photographed,The Atlas of Finnish Fungi,Etelä-Savo (ES),ETRS-TM35FIN-10km-N6800000-E510000
http://tun.fi/JX.1101119#28,2019-09-27,2019,61.569158,21.490893,1.0,NEUTRAL,Photographed,The Atlas of Finnish Fungi,Satakunta (St),ETRS-TM35FIN-10km-N6830000-E200000
http://tun.fi/JX.1040799#100,2019-09-28,2019,61.551097,21.69528,1.0,NEUTRAL,Photographed,The Atlas of Finnish Fungi,Satakunta (St),ETRS-TM35FIN-10km-N6830000-E210000
http://tun.fi/JX.1053505#3,2019-09-29,2019,60.412128,22.91144,1.0,NEUTRAL,Photographed,The Atlas of Finnish Fungi,Varsinais-Suomi (V),ETRS-TM35FIN-10km-N6700000-E270000
http://tun.fi/JX.1042212#127,2019-10-05,2019,60.159634,25.082903,1.0,EXPERT_VERIFIED,Photographed,The Atlas of Finnish Fungi,Uusimaa (U),ETRS-TM35FIN-10km-N6670000-E390000
http://tun.fi/JX.1043139#16,2019-10-09 [15:00-18:00],2019,62.186281,25.878745,1.0,NEUTRAL,Photographed,The Atlas of Finnish Fungi,Pohjois-Häme (PH),ETRS-TM35FIN-10km-N6890000-E440000
http://tun.fi/JX.1043061#55,2019-10-10,2019,61.42379,25.705909,1.0,NEUTRAL,Photographed,The Atlas of Finnish Fungi,Etelä-Häme (EH),ETRS-TM35FIN-10km-N6810000-E430000
http://tun.fi/HR.3211/50530227-U,2020-06-22,2020,60.93385,25.98401,39.0,COMMUNITY_VERIFIED,Photographed,iNaturalist Suomi Finland,Etelä-Häme (EH),ETRS-TM35FIN-10km-N6750000-E440000
http://id.luomus.fi/MY.12445058,2020-06-29,2020,60.343202,25.683784,1.0,NEUTRAL,Preserved specimen,Agaricales Fennoscandiae orientalis,Uusimaa (U),ETRS-TM35FIN-10km-N6690000-E420000
http://tun.fi/HR.3211/52255644-U,2020-07-07,2020,62.41742,30.01431,10.0,COMMUNITY_VERIFIED,Photographed,iNaturalist Suomi Finland,Pohjois-Karjala (PK),ETRS-TM35FIN-10km-N6920000-E650000
http://tun.fi/HR.3211/52258660-U,2020-07-07,2020,60.21629,24.88796,48.0,NEUTRAL,Photographed,iNaturalist Suomi Finland,Uusimaa (U),ETRS-TM35FIN-10km-N6670000-E380000
http://tun.fi/HR.3211/52566527-U,2020-07-10,2020,62.503,26.39437,24.0,COMMUNITY_VERIFIED,Photographed,iNaturalist Suomi Finland,Pohjois-Häme (PH),ETRS-TM35FIN-10km-N6930000-E460000
http://tun.fi/JX.1142206#123,2020-07-11 - 2020-08-12,2020,61.462,23.811,1.0,NEUTRAL,Photographed,The Atlas of Finnish Fungi,Etelä-Häme (EH),ETRS-TM35FIN-10km-N6810000-E330000
http://tun.fi/HR.3211/52772141-U,2020-07-12,2020,60.21118,24.90734,10.0,COMMUNITY_VERIFIED,Photographed,iNaturalist Suomi Finland,Uusimaa (U),ETRS-TM35FIN-10km-N6670000-E380000
http://tun.fi/HR.3211/52774620-U,2020-07-12,2020,60.21123,24.90739,10.0,COMMUNITY_VERIFIED,Photographed,iNaturalist Suomi Finland,Uusimaa (U),ETRS-TM35FIN-10km-N6670000-E380000
http://tun.fi/JX.1200367#75,2020-07-12,2020,62.318695,26.35392,1.0,NEUTRAL,Photographed,The Atlas of Finnish Fungi,Pohjois-Häme (PH),ETRS-TM35FIN-10km-N6900000-E460000
http://tun.fi/KE.176/5f0b4825d5de584b628fe063#Unit1,2020-07-12,2020,60.115656,24.544207,1.0,NEUTRAL,Observation,Löydös Open Finnish Observation Database,Uusimaa (U),ETRS-TM35FIN-10km-N6660000-E360000
http://tun.fi/JX.1139550#4,2020-07-14,2020,61.232029,25.635304,1.0,NEUTRAL,Photographed,The Atlas of Finnish Fungi,Etelä-Häme (EH),ETRS-TM35FIN-10km-N6780000-E420000
http://tun.fi/HR.3211/53126227-U,2020-07-15,2020,60.5396,24.25786,10.0,COMMUNITY_VERIFIED,Photographed,iNaturalist Suomi Finland,Varsinais-Suomi (V),ETRS-TM35FIN-10km-N6710000-E340000
http://tun.fi/HR.3211/53248706-U,2020-07-16,2020,60.47924,27.47363,10.0,COMMUNITY_VERIFIED,Photographed,iNaturalist Suomi Finland,Etelä-Karjala (EK),ETRS-TM35FIN-10km-N6700000-E520000
http://tun.fi/HR.3211/53258931-U,2020-07-16,2020,61.67,25.68789,10.0,NEUTRAL,Photographed,iNaturalist Suomi Finland,Etelä-Häme (EH),ETRS-TM35FIN-10km-N6830000-E430000
http://tun.fi/HR.3211/53346371-U,2020-07-17,2020,60.21136,24.90728,16.0,COMMUNITY_VERIFIED,Photographed,iNaturalist Suomi Finland,Uusimaa (U),ETRS-TM35FIN-10km-N6670000-E380000
http://tun.fi/HR.3211/53348125-U,2020-07-17,2020,60.21134,24.90689,10.0,COMMUNITY_VERIFIED,Photographed,iNaturalist Suomi Finland,Uusimaa (U),ETRS-TM35FIN-10km-N6670000-E380000
http://tun.fi/HR.3211/53385680-U,2020-07-17,2020,60.47088,25.01584,10.0,COMMUNITY_VERIFIED,Photographed,iNaturalist Suomi Finland,Uusimaa (U),ETRS-TM35FIN-10km-N6700000-E390000
http://tun.fi/JX.1110352#67,2020-07-17,2020,60.723129,24.848901,1.0,NEUTRAL,Photographed,The Atlas of Finnish Fungi,Etelä-Häme (EH),ETRS-TM35FIN-10km-N6730000-E380000
http://tun.fi/JX.1140414#4,2020-07-17,2020,60.206698,25.172193,1.0,NEUTRAL,Photographed,The Atlas of Finnish Fungi,Uusimaa (U),ETRS-TM35FIN-10km-N6670000-E390000
http://tun.fi/JX.1143093#3,2020-07-17,2020,60.383055,25.68346,1.0,NEUTRAL,Photographed,The Atlas of Finnish Fungi,Uusimaa (U),ETRS-TM35FIN-10km-N6690000-E420000
http://tun.fi/HR.3211/53450085-U,2020-07-18,2020,63.64937,27.15525,10.0,COMMUNITY_VERIFIED,Photographed,iNaturalist Suomi Finland,Pohjois-Savo (PS),ETRS-TM35FIN-10km-N7050000-E500000
http://tun.fi/HR.3211/53453568-U,2020-07-18,2020,62.96125,27.73917,10.0,NEUTRAL,Photographed,iNaturalist Suomi Finland,Pohjois-Savo (PS),ETRS-TM35FIN-10km-N6980000-E530000
http://tun.fi/HR.3211/53460710-U,2020-07-18,2020,61.85351,28.95187,10.0,COMMUNITY_VERIFIED,Photographed,iNaturalist Suomi Finland,Etelä-Savo (ES),ETRS-TM35FIN-10km-N6850000-E600000
http://tun.fi/HR.3211/53496184-U,2020-07-18,2020,64.53221,26.71724,19.0,COMMUNITY_VERIFIED,Photographed,iNaturalist Suomi Finland,Kainuu (Kn),ETRS-TM35FIN-10km-N7150000-E480000
http://tun.fi/HR.3211/53507148-U,2020-07-18,2020,60.98828,25.50172,29.0,COMMUNITY_VERIFIED,Photographed,iNaturalist Suomi Finland,Etelä-Häme (EH),ETRS-TM35FIN-10km-N6760000-E410000
http://tun.fi/HR.3211/53518764-U,2020-07-18,2020,61.63928,25.63846,12.0,COMMUNITY_VERIFIED,Photographed,iNaturalist Suomi Finland,Etelä-Häme (EH),ETRS-TM35FIN-10km-N6830000-E420000
http://tun.fi/JX.1140773#4,2020-07-18,2020,63.138304,23.139927,1.0,NEUTRAL,Photographed,The Atlas of Finnish Fungi,Keski-Pohjanmaa (KP),ETRS-TM35FIN-10km-N7000000-E300000
http://tun.fi/HR.3211/53602038-U,2020-07-19,2020,60.61344,25.2208,15.0,COMMUNITY_VERIFIED,Photographed,iNaturalist Suomi Finland,Uusimaa (U),ETRS-TM35FIN-10km-N6720000-E400000
http://tun.fi/HR.3211/53714613-U,2020-07-20,2020,62.65197,27.0693,10.0,COMMUNITY_VERIFIED,Photographed,iNaturalist Suomi Finland,Pohjois-Savo (PS),ETRS-TM35FIN-10km-N6940000-E500000
http://tun.fi/HR.3211/53714692-U,2020-07-20,2020,62.65202,27.06929,10.0,COMMUNITY_VERIFIED,Photographed,iNaturalist Suomi Finland,Pohjois-Savo (PS),ETRS-TM35FIN-10km-N6940000-E500000
http://tun.fi/HR.3211/53714742-U,2020-07-20,2020,62.65196,27.06922,10.0,COMMUNITY_VERIFIED,Photographed,iNaturalist Suomi Finland,Pohjois-Savo (PS),ETRS-TM35FIN-10km-N6940000-E500000
http://tun.fi/HR.3211/53728205-U,2020-07-20,2020,60.52541,26.84818,10.0,COMMUNITY_VERIFIED,Photographed,iNaturalist Suomi Finland,Etelä-Karjala (EK),ETRS-TM35FIN-10km-N6700000-E490000
http://tun.fi/HR.3211/53754559-U,2020-07-20,2020,60.35771,25.92964,24.0,NEUTRAL,Photographed,iNaturalist Suomi Finland,Uusimaa (U),ETRS-TM35FIN-10km-N6690000-E440000
http://tun.fi/HR.3211/53812557-U,2020-07-21,2020,62.30826,29.70254,32.0,COMMUNITY_VERIFIED,Photographed,iNaturalist Suomi Finland,Pohjois-Karjala (PK),ETRS-TM35FIN-10km-N6910000-E640000
http://tun.fi/HR.3211/53822029-U,2020-07-21,2020,61.25931,24.82467,24.0,COMMUNITY_VERIFIED,Photographed,iNaturalist Suomi Finland,Etelä-Häme (EH),ETRS-TM35FIN-10km-N6790000-E380000
http://tun.fi/HR.3211/53831696-U,2020-07-21,2020,62.65199,27.06944,10.0,COMMUNITY_VERIFIED,Photographed,iNaturalist Suomi Finland,Pohjois-Savo (PS),ETRS-TM35FIN-10km-N6940000-E500000
http://tun.fi/HR.3211/53836721-U,2020-07-21,2020,61.13027,27.90602,30.0,COMMUNITY_VERIFIED,Photographed,iNaturalist Suomi Finland,Etelä-Savo (ES),ETRS-TM35FIN-10km-N6770000-E540000
http://tun.fi/HR.3211/53837333-U,2020-07-21,2020,61.5203,23.87752,10.0,COMMUNITY_VERIFIED,Photographed,iNaturalist Suomi Finland,Etelä-Häme (EH),ETRS-TM35FIN-10km-N6820000-E330000
http://tun.fi/HR.3211/58317732-U,2020-07-21,2020,60.77076,23.87066,10.0,COMMUNITY_VERIFIED,Photographed,iNaturalist Suomi Finland,Etelä-Häme (EH),ETRS-TM35FIN-10km-N6740000-E320000
http://tun.fi/HR.3211/53924912-U,2020-07-22,2020,60.33108,24.46225,12.0,COMMUNITY_VERIFIED,Photographed,iNaturalist Suomi Finland,Varsinais-Suomi (V),ETRS-TM35FIN-10km-N6690000-E350000
http://tun.fi/HR.3211/53935614-U,2020-07-22,2020,61.48209,27.4892,10.0,COMMUNITY_VERIFIED,Photographed,iNaturalist Suomi Finland,Etelä-Savo (ES),ETRS-TM35FIN-10km-N6810000-E520000
http://tun.fi/HR.3211/53968343-U,2020-07-22,2020,59.84466,23.11907,10.0,NEUTRAL,Photographed,iNaturalist Suomi Finland,Uusimaa (U),ETRS-TM35FIN-10km-N6640000-E280000
http://tun.fi/JX.1205325#10,2020-07-22,2020,60.448374,24.980731,1.0,NEUTRAL,Photographed,The Atlas of Finnish Fungi,Uusimaa (U),ETRS-TM35FIN-10km-N6700000-E380000
http://tun.fi/HR.3211/54066007-U,2020-07-23,2020,60.32692,24.69322,12.0,COMMUNITY_VERIFIED,Photographed,iNaturalist Suomi Finland,Uusimaa (U),ETRS-TM35FIN-10km-N6690000-E370000
http://tun.fi/HR.3211/54172371-U,2020-07-23,2020,61.39708,22.61821,10.0,COMMUNITY_VERIFIED,Photographed,iNaturalist Suomi Finland,Satakunta (St),ETRS-TM35FIN-10km-N6810000-E260000
http://tun.fi/HR.3211/59706316-U,2020-07-23,2020,62.89411,26.34752,10.0,COMMUNITY_VERIFIED,Photographed,iNaturalist Suomi Finland,Pohjois-Häme (PH),ETRS-TM35FIN-10km-N6970000-E460000
http://tun.fi/JX.1142400#4,2020-07-23,2020,66.498156,25.745408,1.0,NEUTRAL,Photographed,The Atlas of Finnish Fungi,Perä-Pohjanmaa (PeP),ETRS-TM35FIN-10km-N7370000-E440000
http://tun.fi/JX.1142418#10,2020-07-23,2020,60.507939,21.211813,1.0,NEUTRAL,Photographed,The Atlas of Finnish Fungi,Varsinais-Suomi (V),ETRS-TM35FIN-10km-N6720000-E180000
http://tun.fi/JX.1142545#50,2020-07-23,2020,66.505753,25.728119,1.0,NEUTRAL,Observation,The Atlas of Finnish Fungi,Perä-Pohjanmaa (PeP),ETRS-TM35FIN-10km-N7370000-E440000
http://tun.fi/HR.3211/54144613-U,2020-07-24,2020,61.37888,23.80228,10.0,COMMUNITY_VERIFIED,Photographed,iNaturalist Suomi Finland,Etelä-Häme (EH),ETRS-TM35FIN-10km-N6800000-E320000
http://tun.fi/HR.3211/54145135-U,2020-07-24,2020,60.76557,27.3759,10.0,NEUTRAL,Photographed,iNaturalist Suomi Finland,Etelä-Karjala (EK),ETRS-TM35FIN-10km-N6730000-E520000
http://tun.fi/HR.3211/54180384-U,2020-07-24,2020,65.47921,25.96691,10.0,COMMUNITY_VERIFIED,Photographed,iNaturalist Suomi Finland,Oulun Pohjanmaa (OP),ETRS-TM35FIN-10km-N7260000-E450000
http://tun.fi/HR.3211/54256281-U,2020-07-25,2020,60.19518,23.67445,10.0,COMMUNITY_VERIFIED,Photographed,iNaturalist Suomi Finland,Varsinais-Suomi (V),ETRS-TM35FIN-10km-N6670000-E310000
http://tun.fi/HR.3211/54284116-U,2020-07-25,2020,60.38954,24.75803,16.0,COMMUNITY_VERIFIED,Photographed,iNaturalist Suomi Finland,Uusimaa (U),ETRS-TM35FIN-10km-N6690000-E370000
http://tun.fi/JX.1143630#14,2020-07-25,2020,64.059945,23.645192,1.0,NEUTRAL,Photographed,The Atlas of Finnish Fungi,Keski-Pohjanmaa (KP),ETRS-TM35FIN-10km-N7100000-E330000
http://tun.fi/JX.1143665#4,2020-07-25,2020,66.58336,25.67406,1.0,NEUTRAL,Photographed,The Atlas of Finnish Fungi,Perä-Pohjanmaa (PeP),ETRS-TM35FIN-10km-N7380000-E440000
http://tun.fi/HR.3211/54400252-U,2020-07-26,2020,60.98545,25.50037,34.0,COMMUNITY_VERIFIED,Photographed,iNaturalist Suomi Finland,Etelä-Häme (EH),ETRS-TM35FIN-10km-N6760000-E410000
http://tun.fi/HR.3211/54410582-U,2020-07-26,2020,60.32052,25.05401,10.0,COMMUNITY_VERIFIED,Photographed,iNaturalist Suomi Finland,Uusimaa (U),ETRS-TM35FIN-10km-N6680000-E390000
http://tun.fi/HR.3211/54418516-U,2020-07-26,2020,61.44007,23.82837,10.0,COMMUNITY_VERIFIED,Photographed,iNaturalist Suomi Finland,Etelä-Häme (EH),ETRS-TM35FIN-10km-N6810000-E330000
http://tun.fi/HR.3211/54420398-U,2020-07-26,2020,61.44286,23.83788,10.0,COMMUNITY_VERIFIED,Photographed,iNaturalist Suomi Finland,Etelä-Häme (EH),ETRS-TM35FIN-10km-N6810000-E330000
http://tun.fi/HR.3211/54421939-U,2020-07-26,2020,61.47326,27.34089,10.0,COMMUNITY_VERIFIED,Photographed,iNaturalist Suomi Finland,Etelä-Savo (ES),ETRS-TM35FIN-10km-N6810000-E510000
http://tun.fi/JX.1143253#7,2020-07-26,2020,60.808046,23.482787,1.0,NEUTRAL,Photographed,The Atlas of Finnish Fungi,Etelä-Häme (EH),ETRS-TM35FIN-10km-N6740000-E300000
http://tun.fi/HR.3211/54545579-U,2020-07-27,2020,60.18164,24.98906,10.0,COMMUNITY_VERIFIED,Photographed,iNaturalist Suomi Finland,Uusimaa (U),ETRS-TM35FIN-10km-N6670000-E380000
http://tun.fi/HR.3211/55182890-U,2020-07-27,2020,62.16329,29.77257,10.0,COMMUNITY_VERIFIED,Photographed,iNaturalist Suomi Finland,Pohjois-Karjala (PK),ETRS-TM35FIN-10km-N6890000-E640000
http://tun.fi/HR.3211/54611265-U,2020-07-28,2020,61.85035,22.93017,30.0,COMMUNITY_VERIFIED,Photographed,iNaturalist Suomi Finland,Satakunta (St),ETRS-TM35FIN-10km-N6860000-E280000
http://tun.fi/HR.3211/54611977-U,2020-07-28,2020,61.54736,23.80823,10.0,COMMUNITY_VERIFIED,Photographed,iNaturalist Suomi Finland,Etelä-Häme (EH),ETRS-TM35FIN-10km-N6820000-E330000
http://tun.fi/HR.3211/54623060-U,2020-07-28,2020,61.73986,29.54277,16.0,COMMUNITY_VERIFIED,Photographed,iNaturalist Suomi Finland,Etelä-Savo (ES),ETRS-TM35FIN-10km-N6840000-E630000
http://tun.fi/HR.3211/54624085-U,2020-07-28,2020,62.33667,25.37024,10.0,NEUTRAL,Photographed,iNaturalist Suomi Finland,Pohjois-Häme (PH),ETRS-TM35FIN-10km-N6910000-E410000
http://tun.fi/HR.3211/54631878-U,2020-07-28,2020,62.33433,25.37447,10.0,COMMUNITY_VERIFIED,Photographed,iNaturalist Suomi Finland,Pohjois-Häme (PH),ETRS-TM35FIN-10km-N6910000-E410000
http://tun.fi/HR.3211/54640327-U,2020-07-28,2020,61.8493,21.5403,19.0,COMMUNITY_VERIFIED,Photographed,iNaturalist Suomi Finland,Satakunta (St),ETRS-TM35FIN-10km-N6860000-E210000
http://tun.fi/HR.3211/54643344-U,2020-07-28,2020,60.37204,24.77343,20.0,COMMUNITY_VERIFIED,Photographed,iNaturalist Suomi Finland,Uusimaa (U),ETRS-TM35FIN-10km-N6690000-E370000
http://tun.fi/HR.3211/77569893-U,2020-07-28,2020,61.0692,24.11168,10.0,COMMUNITY_VERIFIED,Photographed,iNaturalist Suomi Finland,Etelä-Häme (EH),ETRS-TM35FIN-10km-N6770000-E340000
http://tun.fi/HR.3211/54720922-U,2020-07-29,2020,63.10949,23.03809,14.0,COMMUNITY_VERIFIED,Photographed,iNaturalist Suomi Finland,Keski-Pohjanmaa (KP),ETRS-TM35FIN-10km-N7000000-E300000
http://tun.fi/HR.3211/54721135-U,2020-07-29,2020,61.50618,27.2846,10.0,COMMUNITY_VERIFIED,Photographed,iNaturalist Suomi Finland,Etelä-Savo (ES),ETRS-TM35FIN-10km-N6810000-E510000
http://tun.fi/HR.3211/54731096-U,2020-07-29,2020,62.55283,25.8762,10.0,COMMUNITY_VERIFIED,Photographed,iNaturalist Suomi Finland,Pohjois-Häme (PH),ETRS-TM35FIN-10km-N6930000-E440000
http://tun.fi/HR.3211/54736521-U,2020-07-29,2020,60.78928,24.38562,24.0,COMMUNITY_VERIFIED,Photographed,iNaturalist Suomi Finland,Etelä-Häme (EH),ETRS-TM35FIN-10km-N6740000-E350000
http://tun.fi/HR.3211/54737693-U,2020-07-29,2020,62.20541,30.37782,20.0,COMMUNITY_VERIFIED,Photographed,iNaturalist Suomi Finland,Pohjois-Karjala (PK),ETRS-TM35FIN-10km-N6900000-E670000
http://tun.fi/HR.3211/54762393-U,2020-07-29,2020,60.32185,25.02631,10.0,COMMUNITY_VERIFIED,Photographed,iNaturalist Suomi Finland,Uusimaa (U),ETRS-TM35FIN-10km-N6680000-E390000
http://tun.fi/JX.1144062#4,2020-07-29,2020,60.845042,23.03848,1.0,NEUTRAL,Photographed,The Atlas of Finnish Fungi,Satakunta (St),ETRS-TM35FIN-10km-N6750000-E280000
http://tun.fi/JX.1145964#22,2020-07-29,2020,63.219331,29.296326,1.0,NEUTRAL,Photographed,The Atlas of Finnish Fungi,Pohjois-Karjala (PK),ETRS-TM35FIN-10km-N7010000-E610000
http://tun.fi/HR.3211/54817243-U,2020-07-30,2020,60.04034,23.7177,10.0,COMMUNITY_VERIFIED,Photographed,iNaturalist Suomi Finland,Varsinais-Suomi (V),ETRS-TM35FIN-10km-N6660000-E310000
http://tun.fi/HR.3211/54847487-U,2020-07-30,2020,61.33755,22.94761,10.0,COMMUNITY_VERIFIED,Photographed,iNaturalist Suomi Finland,Satakunta (St),ETRS-TM35FIN-10km-N6800000-E280000
http://tun.fi/JX.1144374#7,2020-07-30,2020,66.509916,25.767281,1.0,NEUTRAL,Observation,The Atlas of Finnish Fungi,Perä-Pohjanmaa (PeP),ETRS-TM35FIN-10km-N7370000-E440000
http://tun.fi/JX.1144611#68,2020-07-30,2020,61.839752,25.433966,1.0,NEUTRAL,Observation,"Notebook, general observations",Etelä-Häme (EH),ETRS-TM35FIN-10km-N6850000-E410000
http://tun.fi/HR.3211/54912639-U,2020-07-31,2020,62.23538,25.64914,10.0,COMMUNITY_VERIFIED,Photographed,iNaturalist Suomi Finland,Pohjois-Häme (PH),ETRS-TM35FIN-10km-N6900000-E420000
http://tun.fi/HR.3211/54944163-U,2020-07-31,2020,63.80898,25.20431,10.0,COMMUNITY_VERIFIED,Photographed,iNaturalist Suomi Finland,Keski-Pohjanmaa (KP),ETRS-TM35FIN-10km-N7070000-E410000
http://tun.fi/HR.3211/55025590-U,2020-08-01,2020,60.11516,23.79766,10.0,COMMUNITY_VERIFIED,Photographed,iNaturalist Suomi Finland,Varsinais-Suomi (V),ETRS-TM35FIN-10km-N6660000-E320000
http://tun.fi/HR.3211/55032264-U,2020-08-01,2020,62.79907,25.89736,10.0,COMMUNITY_VERIFIED,Photographed,iNaturalist Suomi Finland,Pohjois-Häme (PH),ETRS-TM35FIN-10km-N6960000-E440000
http://tun.fi/HR.3211/58816449-U,2020-08-01,2020,60.33385,25.14478,20.0,COMMUNITY_VERIFIED,Photographed,iNaturalist Suomi Finland,Uusimaa (U),ETRS-TM35FIN-10km-N6690000-E390000
