sample_group	scientific_name	latitude_wgs84	longitude_wgs84	etrs_tm35fin_easting_m	etrs_tm35fin_northing_m	coordinate_accuracy_m	temp_mean_7d	temp_mean_14d	temp_mean_30d	temp_min_7d	temp_max_7d	rain_mean_7d	rain_mean_14d	rain_mean_30d	rainy_days_14d	event_year	event_month	day_of_year	Has Boletus edulis	longitude_partition
other_agaricoid	Gymnopilus picreus	60.363271	24.357126	354232.14	6694791.841	1	13.6085	14.8676	15.1073	7.7326	20.9914	4.539	2.2729	2.2531	6	2018	9	258	0	2
other_agaricoid	Xeromphalina campanella	60.85199	24.36491	356842.816	6749177.346	10	17.26	15.9484	14.1319	10.5917	24.2912	1.0775	0.8397	1.7798	6	2025	9	255	0	2
boletus_edulis	Boletus edulis	60.15303	24.36648	353813.253	6671368.765	10	13.2189	15.1537	16.0244	7.2146	20.6207	2.0265	3.4211	2.7865	5	2024	9	264	1	2
other_agaricoid	Amanita fulva	60.744575	24.366488	356448.421	6737216.515	1000	5.3032	6.0203	10.488	-1.3379	13.3074	1.149	1.8441	2.6707	8	2019	9	270	0	2
boletus_edulis	Boletus edulis	60.140585	24.367302	353803.622	6669981.681	1	12.339	14.2848	14.7147	5.5053	17.289	6.2304	3.2277	3.1035	7	2018	9	260	1	2
boletus_edulis	Boletus edulis	60.86718	24.3702	357197.937	6750856.768	11	16.9223	15.9367	14.0062	10.7634	24.2798	1.8073	1.0241	1.9871	6	2025	9	256	1	2
boletus_edulis	Boletus edulis	59.95392	24.37677	353504.398	6649183.08	155	7.1659	9.5104	10.6715	3.1105	11.6895	0.1401	1.6822	0.9178	9	2025	10	291	1	2
other_agaricoid	Cortinarius bolaris	60.141943	24.381079	354574.4	6670102.425	1000	13.04	15.4041	16.2866	6.1279	20.3097	2.9345	3.76	2.0789	7	2020	8	243	0	2
boletus_edulis	Boletus edulis	60.06692	24.38533	354479.76	6661742.176	100	16.6357	17.1753	17.1257	10.1782	22.9633	6.5568	3.2784	2.6099	4	2024	9	259	1	2
boletus_edulis	Boletus edulis	60.78928	24.38562	357689.214	6742151.394	24	14.8135	16.5499	15.1159	7.8034	23.7164	3.5397	2.4752	4.8139	9	2020	7	211	1	2
other_agaricoid	Hygrophoropsis rufa	60.530853	24.387402	356641.885	6713379.781	1	14.6642	14.7016	15.4004	4.8221	21.7706	0.0	2.3776	3.8114	4	2023	9	254	0	2
other_agaricoid	Radulomyces confluens	59.932211	24.391116	354209.982	6646734.993	1	10.2539	10.4447	11.5283	4.7124	13.4099	0.0	3.2836	3.0795	5	2024	10	295	0	2
other_agaricoid	Laccaria bicolor	59.96653	24.39292	354461.318	6650551.047	100	10.1205	11.9075	12.5586	3.8866	14.1786	2.0915	1.8072	0.911	10	2020	10	289	0	2
boletus_edulis	Boletus edulis	60.672015	24.396221	357748.209	6729074.509	1000	15.4635	16.5868	16.7416	10.0634	21.0389	3.486	2.0001	2.6153	9	2023	8	238	1	2
other_agaricoid	Phlegmacium triumphans	60.672015	24.396221	357748.209	6729074.509	1000	15.4635	16.5868	16.7416	10.0634	21.0389	3.486	2.0001	2.6153	9	2023	8	238	0	2
other_agaricoid	Lactarius flexuosus	60.529896	24.39733	357182.243	6713251.658	1	15.0798	16.2377	15.0328	8.9528	23.5932	4.1626	2.198	3.8248	7	2020	7	212	0	2
boletus_edulis	Boletus edulis	60.30521	24.39797	356228.878	6688239.141	10	14.1317	14.9292	15.7522	5.399	20.6538	2.7156	8.3949	5.0454	9	2023	9	250	1	2
other_agaricoid	Kuehneromyces mutabilis	60.1743	24.39823	355668.407	6673666.519	100	16.6712	16.2058	17.5082	11.9111	24.7688	4.6446	4.1233	2.9358	9	2021	8	227	0	2
boletus_edulis	Boletus edulis	60.536992	24.398655	357286.171	6714038.691	1000	16.3943	16.1765	17.9688	6.5997	22.6944	2.6224	2.8495	1.8624	8	2021	8	223	1	2
other_agaricoid	Lactarius scrobiculatus	60.536992	24.398655	357286.171	6714038.691	1000	16.3943	16.1765	17.9688	6.5997	22.6944	2.6224	2.8495	1.8624	8	2021	8	223	0	2
other_agaricoid	Russula versicolor	60.168109	24.400202	355750.619	6672973.072	1000	16.5964	16.968	17.39	11.4098	24.9784	4.1743	2.6253	2.6805	7	2024	9	245	0	2
boletus_edulis	Boletus edulis	60.83403	24.4172	359603.805	6747064.983	100	14.8012	16.5718	15.512	7.9001	23.745	2.91	1.7596	4.5523	7	2020	7	209	1	2
other_agaricoid	Russula aurea	60.991464	24.418448	360362.161	6764588.411	100	14.43	14.7814	16.1325	6.7616	22.655	0.324	1.053	1.3348	7	2018	9	246	0	2
boletus_edulis	Boletus edulis	60.02359	24.41879	356152.961	6656845.834	274	17.5931	16.0564	17.3395	8.8283	24.6649	0.3533	2.5054	3.4166	7	2020	7	201	1	2
boletus_edulis	Boletus edulis	60.10201	24.41889	356499.531	6665574.709	23	13.4272	14.4473	15.1931	3.5674	19.8308	2.3771	1.1886	4.7389	4	2023	9	261	1	2
other_agaricoid	Cyathus striatus	60.677594	24.422202	359191.501	6729639.591	1	9.8608	13.595	16.7284	3.0558	17.6733	0.581	1.8315	1.2543	5	2022	9	247	0	2
boletus_edulis	Boletus edulis	60.678081	24.42233	359200.619	6729693.53	1	10.7506	11.1263	12.1105	4.1706	16.2917	0.1909	1.3208	2.1785	6	2020	9	266	1	2
boletus_edulis	Boletus edulis	60.677968	24.422468	359207.66	6729680.655	1	14.4581	13.4062	14.4059	7.2662	20.8784	0.5856	1.3928	3.1702	6	2023	9	269	1	2
boletus_edulis	Boletus edulis	60.02276	24.42286	356376.098	6656744.598	63	17.5587	16.0491	17.3122	9.056	24.4833	0.3216	2.4486	3.3508	7	2020	7	201	1	2
boletus_edulis	Boletus edulis	60.48404	24.42562	358534.303	6708085.963	10	8.2779	10.1093	13.1468	-0.7264	16.4067	4.9342	3.4228	3.8402	6	2024	10	276	1	2
other_agaricoid	Lactarius rufus	60.29227	24.43067	357978.9	6686727.861	10	6.9015	6.4903	8.9986	0.8764	13.6764	4.0431	2.2956	3.3511	10	2019	10	277	0	2
other_agaricoid	Echinoderma echinaceum	60.710747	24.43149	359843.038	6733310.349	1	16.8928	15.1349	14.1348	11.5995	23.9599	0.9086	1.4848	1.5351	5	2025	9	252	0	2
boletus_edulis	Boletus edulis	59.989571	24.436611	356998.94	6653020.472	1000	15.8267	15.6702	16.3498	9.4654	20.446	2.4013	1.8677	4.409	3	2023	9	258	1	2
boletus_edulis	Boletus edulis	59.993774	24.437295	357055.217	6653486.838	1000	15.3069	15.6633	16.1627	9.4654	18.7503	2.7678	1.3839	4.3432	3	2023	9	260	1	2
boletus_edulis	Boletus edulis	60.35991	24.43752	358650.187	6694242.573	56	13.3571	13.2214	14.7633	6.0	21.7	0.0	1.6345	4.8863	6	2014	9	249	1	2
boletus_edulis	Boletus edulis	60.25484	24.44362	358532.932	6682533.483	10	20.5324	19.6307	18.328	14.1286	27.6032	0.4609	1.3491	1.5946	9	2024	7	211	1	2
boletus_edulis	Boletus edulis	60.967466	24.446998	361801.74	6761856.283	100	16.0924	16.0538	19.27	6.2171	24.6679	3.0616	2.1114	1.2639	10	2018	8	236	1	2
other_agaricoid	Hygrocybe conica	60.13934	24.44741	358245.234	6669668.462	10	14.4861	14.8132	15.1218	3.1988	21.3139	1.8925	1.9478	4.7432	7	2023	9	265	0	2
other_agaricoid	Inocybe geophylla	61.024925	24.448004	362105.524	6768250.839	1000	6.0611	7.3132	6.8523	0.2673	10.6259	1.9317	1.1011	1.1374	7	2024	10	305	0	2
other_agaricoid	Armillaria mellea	61.0003	24.44935	362071.406	6765506.596	100	16.5038	14.8749	14.2109	8.9366	24.3588	0.0626	2.0642	2.026	4	2025	9	251	0	2
boletus_edulis	Boletus edulis	60.28713	24.44967	359006.646	6686114.926	10	11.3067	12.6549	15.307	5.1789	19.3916	0.9916	0.9678	1.6752	4	2025	8	240	1	2
boletus_edulis	Boletus edulis	60.2779	24.45051	359013.337	6685085.68	12	14.4146	15.2865	15.7234	6.9921	22.4265	4.9059	3.2244	3.086	9	2019	9	254	1	2
boletus_edulis	Boletus edulis	60.31322	24.45124	359205.709	6689015.824	10	16.4762	16.7971	17.1178	7.4729	24.6893	0.0	1.2073	1.2359	4	2026	8	221	1	2
boletus_edulis	Boletus edulis	60.27633	24.45188	359082.319	6684907.985	10	14.4146	15.2865	15.7234	6.9921	22.4265	4.9059	3.2244	3.086	9	2019	9	254	1	2
other_agaricoid	Amanita pantherina	60.993713	24.453005	362240.455	6764765.598	10	13.9672	14.9196	15.0355	6.3015	21.4817	0.9066	1.2415	2.2501	7	2016	9	246	0	2
boletus_edulis	Boletus edulis	60.33095	24.46221	359887.494	6690966.107	10	15.3257	15.7675	15.9612	9.2539	21.7522	4.3227	3.0011	2.147	10	2019	8	237	1	2
boletus_edulis	Boletus edulis	60.33108	24.46225	359890.259	6690980.493	12	18.6302	16.3009	16.9974	11.1023	26.2684	0.4221	2.6703	4.2721	7	2020	7	204	1	2
boletus_edulis	Boletus edulis	60.33046	24.46246	359899.192	6690911.03	10	20.5273	18.279	16.196	12.0263	28.2623	0.0892	0.617	1.8263	5	2019	7	207	1	2
boletus_edulis	Boletus edulis	60.36752	24.46288	360081.235	6695035.578	10	12.9891	12.4373	14.5171	5.6314	19.1199	2.012	1.5674	1.7323	5	2025	8	243	1	2
other_agaricoid	Mycena cinerella	60.316391	24.464675	359961.194	6689340.197	1	4.5219	5.5528	6.4225	-0.9498	9.0576	1.1787	1.8304	1.8805	11	2022	11	309	0	2
other_agaricoid	Paralepista flaccida	60.11966	24.46522	359149.867	6667439.69	10	7.0249	7.9459	9.4416	-1.7499	14.9103	0.7649	4.3317	3.9034	7	2024	10	291	0	2
boletus_edulis	Boletus edulis	60.27078	24.46674	359880.106	6684258.519	10	17.5698	16.7884	16.8281	9.2253	27.6101	0.8233	1.1293	1.4688	5	2020	8	225	1	2
boletus_edulis	Boletus edulis	60.0233	24.46962	358983.475	6656704.061	32	9.6156	11.0548	13.7758	6.1851	14.9826	0.0	0.3002	2.2967	2	2025	10	275	1	2
other_agaricoid	Hypholoma capnoides	60.524614	24.469699	361129.415	6712508.745	1000	5.5313	6.2	10.6409	-0.9766	12.9217	0.8904	1.693	2.6752	7	2019	9	270	0	2
boletus_edulis	Boletus edulis	60.524894	24.470431	361170.774	6712538.37	1000	14.6435	16.595	15.1329	8.9237	23.5702	1.524	0.8298	4.3767	5	2020	7	210	1	2
boletus_edulis	Boletus edulis	60.525878	24.47157	361237.476	6712645.507	1000	16.7139	15.9303	17.7786	9.2532	22.6743	2.8743	2.9293	1.875	8	2021	8	224	1	2
other_agaricoid	Clitocybula platyphylla	60.525357	24.473615	361347.442	6712583.197	1	15.7322	16.5779	16.5264	8.8699	22.7734	0.1226	0.1395	1.7947	3	2023	7	204	0	2
other_agaricoid	Hygrophoropsis aurantiaca	60.01389	24.475	359243.192	6655645.136	100	9.3248	11.2139	13.4391	4.1098	14.2409	0.4004	3.5609	3.1553	9	2024	10	281	0	2
boletus_edulis	Boletus edulis	60.525122	24.476847	361523.757	6712550.23	1000	14.0101	15.4691	16.3849	9.1748	19.8816	7.7852	6.3141	4.4169	12	2021	8	233	1	2
other_agaricoid	Lentinellus micheneri	60.525122	24.476847	361523.757	6712550.23	1000	14.0101	15.4691	16.3849	9.1748	19.8816	7.7852	6.3141	4.4169	12	2021	8	233	0	2
other_agaricoid	Tricholoma stiparophyllum	60.148305	24.482236	360216.676	6670592.172	1000	6.6323	7.1528	11.2212	-1.2625	13.8546	0.7583	1.0628	2.883	8	2019	9	271	0	2
boletus_edulis	Boletus edulis	60.544134	24.482722	361927.093	6714654.319	1000	10.0848	11.6862	13.7398	1.0667	20.7647	3.6959	5.7279	3.8583	10	2025	9	269	1	2
other_agaricoid	Amanita battarrae	60.36291	24.483474	361196.987	6694478.847	1000	16.529	16.2864	15.6691	10.1647	23.3023	3.0497	2.3357	3.5455	8	2020	8	214	0	2
other_agaricoid	Pluteus umbrosus	60.542397	24.483546	361964.875	6714459.225	1000	18.8018	17.9829	17.3997	9.0689	27.7789	0.0	0.5281	0.5035	4	2022	8	227	0	2
boletus_edulis	Boletus edulis	60.542275	24.483829	361979.874	6714445.05	1000	14.8172	14.8463	15.5534	4.8161	21.8863	0.0	2.3605	3.761	4	2023	9	254	1	2
boletus_edulis	Boletus edulis	60.542288	24.486213	362110.656	6714441.497	1000	14.6378	15.7895	16.63	10.2031	20.0159	10.5034	6.9843	4.3986	12	2021	8	232	1	2
other_agaricoid	Hypholoma capnoides	60.529355	24.486225	362056.282	6713001.752	1000	8.4217	7.9015	8.5877	0.9034	14.2341	1.3373	1.1542	1.3869	7	2022	10	282	0	2
boletus_edulis	Boletus edulis	60.10733	24.487	360307.496	6666020.928	10	9.7788	8.2733	8.715	5.9539	13.2358	0.227	0.2427	3.5691	5	2024	10	299	1	2
boletus_edulis	Boletus edulis	60.42799	24.48818	361732.789	6701713.625	646	5.4486	6.74	11.2975	-0.9024	11.5274	1.1255	2.1445	2.7474	9	2019	9	269	1	2
other_agaricoid	Russula aeruginea	61.18306	24.48895	364993.174	6785770.344	10	16.5252	17.0551	17.0063	10.5362	22.9277	2.0889	1.5175	2.7795	5	2023	7	209	0	2
boletus_edulis	Boletus edulis	61.49839	24.49092	366448.942	6820872.758	100	9.1905	7.8903	10.4368	2.269	13.3031	2.8893	1.4447	2.5499	4	2025	10	282	1	2
other_agaricoid	Mycena pura	60.323001	24.494065	361611.999	6690013.949	1	9.0144	9.7301	10.4695	3.0572	14.416	1.9405	1.137	2.3714	6	2017	10	275	0	2
boletus_edulis	Boletus edulis	60.30152	24.49415	361525.78	6687622.533	69	12.2215	14.4372	15.5795	7.007	20.0	0.0054	3.5342	2.9024	6	2024	9	265	1	2
other_agaricoid	Pseudosperma rimosum	60.326668	24.494385	361645.185	6690421.484	100	11.6326	12.1546	14.8909	5.4197	19.1465	2.5271	1.5252	2.013	4	2025	8	241	0	2
other_agaricoid	Phlegmacium claricolor	60.332147	24.495067	361706.015	6691029.97	1	13.4273	14.4267	14.7206	6.2037	20.9868	6.6434	4.1391	3.6862	6	2016	9	248	0	2
other_agaricoid	Panaeolus alcis	60.283825	24.495486	361524.75	6685649.946	1000	12.0906	11.7884	12.8306	0.8798	21.9023	1.0896	0.614	5.101	5	2021	9	254	0	2
other_agaricoid	Hygrophorus erubescens	60.331194	24.495518	361726.875	6690922.937	1000	8.1523	6.8298	9.6504	1.9095	13.4478	3.2568	2.1341	3.2092	10	2019	10	275	0	2
other_agaricoid	Tricholoma pessundatum	60.238354	24.495739	361346.512	6680587.669	1000	12.2441	13.0451	12.192	8.8835	16.7549	0.6448	0.3307	2.7523	4	2020	10	278	0	2
other_agaricoid	Mycena aurantiomarginata	60.3338	24.495991	361764.004	6691212.042	1	7.8116	8.9053	10.1082	4.5595	11.9539	11.3963	5.7303	4.5361	8	2017	10	280	0	2
other_agaricoid	Hygrocybe chlorophana	60.156161	24.49818	361134.724	6671433.035	100	6.5333	7.0453	11.1254	-1.2594	13.8081	0.7636	1.0768	2.8638	8	2019	9	271	0	2
boletus_edulis	Boletus edulis	60.28681	24.49826	361690.684	6685976.411	29	8.6707	11.3597	13.8465	2.075	17.5702	0.1364	2.918	2.5885	7	2025	9	271	1	2
other_agaricoid	Tricholoma equestre	64.0655	24.49836	377949.818	7106709.71	12	12.7967	13.3961	14.1339	2.6367	21.0618	2.9359	3.5388	4.1325	9	2026	8	237	0	2
boletus_edulis	Boletus edulis	60.523964	24.500795	362832.746	6712371.155	1000	14.5702	15.7277	16.5836	10.0565	19.9847	10.7113	6.9955	4.379	12	2021	8	232	1	2
other_agaricoid	Lactarius camphoratus	60.522631	24.50253	362922.305	6712219.147	1	16.7847	16.7367	17.2987	10.3544	24.7763	0.4963	0.8279	2.2316	8	2022	7	210	0	2
boletus_edulis	Boletus edulis	60.521485	24.50256	362919.107	6712091.509	1000	14.5702	15.7277	16.5836	10.0565	19.9847	10.7113	6.9955	4.379	12	2021	8	232	1	2
boletus_edulis	Boletus edulis	64.06579	24.50257	378156.402	7106733.947	83	12.7967	13.3961	14.1339	2.6367	21.0618	2.9359	3.5388	4.1325	9	2026	8	237	1	2
boletus_edulis	Boletus edulis	60.25691	24.50414	361889.67	6682635.667	10	13.6429	13.9425	15.3473	5.6455	22.4683	7.9079	4.7647	3.9036	11	2019	9	257	1	2
boletus_edulis	Boletus edulis	60.282897	24.50457	362022.934	6685527.604	1000	11.8663	14.9449	17.4274	2.8608	27.3742	0.2752	0.7136	0.5453	3	2022	9	246	1	2
other_agaricoid	Phlegmacium percome	60.293538	24.504677	362073.684	6686711.924	1	13.6468	15.3456	14.3442	8.9481	17.5555	6.6436	4.8483	3.0783	9	2025	9	263	0	2
boletus_edulis	Boletus edulis	60.329904	24.504769	362232.022	6690759.966	1	14.6464	15.6025	16.1449	8.6059	20.9232	1.5832	1.794	3.112	8	2017	8	236	1	2
other_agaricoid	Cortinarius caperatus	60.30448	24.50497	362135.976	6687929.364	10	6.9151	5.6824	6.6585	1.7374	10.7034	5.365	3.2679	2.336	10	2025	10	304	0	2
boletus_edulis	Boletus edulis	60.420305	24.505547	362656.06	6700821.789	100	14.1954	14.8336	16.4984	8.7983	20.9743	1.174	2.1601	1.9049	7	2018	9	244	1	2
other_agaricoid	Cortinarius bolaris	60.28313	24.50628	362118.434	6685549.965	100	15.6197	15.4374	18.6438	8.9189	24.2098	0.7324	1.7868	1.9188	8	2025	8	231	0	2
other_agaricoid	Tricholoma stans	60.315613	24.507236	362308.015	6689163.946	1	8.7286	8.1214	9.21	4.2	12.8	2.1811	1.2922	1.9855	7	2014	10	286	0	2
other_agaricoid	Entoloma nitidum	60.290857	24.509434	362325.262	6686403.538	1000	7.1771	10.371	13.2219	-0.4403	12.605	1.5886	4.6269	2.8715	13	2019	9	264	0	2
boletus_edulis	Boletus edulis	60.98576	24.51365	365485.84	6763754.157	10	14.6254	15.1948	15.8357	6.2	21.8703	2.7261	5.5669	3.7489	8	2023	9	251	1	2
boletus_edulis	Boletus edulis	60.29611	24.51437	362620.078	6686978.004	10	15.1023	15.4427	17.0096	5.1577	23.7727	2.4259	1.2513	0.874	5	2019	8	222	1	2
other_agaricoid	Russula atrorubens	60.289622	24.514494	362599.699	6686255.505	1	8.6707	11.3597	13.8465	2.075	17.5702	0.1364	2.918	2.5885	7	2025	9	271	0	2
other_agaricoid	Hygrocybe citrinovirens	60.314214	24.518537	362926.182	6688984.662	1	17.9248	17.017	16.9287	9.6058	27.7407	0.2119	1.607	1.5854	6	2020	8	224	0	2
other_agaricoid	Amanita battarrae	60.316299	24.5194	362982.573	6689214.97	1000	17.9248	17.017	16.9287	9.6058	27.7407	0.2119	1.607	1.5854	6	2020	8	224	0	2
other_agaricoid	Cortinarius mucosus	60.294388	24.519806	362913.216	6686774.999	1	8.7522	11.428	13.9093	2.2895	17.6386	0.1367	2.8652	2.5648	7	2025	9	271	0	2
boletus_edulis	Boletus edulis	60.296346	24.520487	362959.043	6686991.547	1000	17.8	17.1034	16.6593	11.1209	29.8418	2.3479	3.8792	2.7477	11	2023	8	223	1	2
other_agaricoid	Amanita battarrae	60.31869	24.520916	363076.295	6689477.986	1000	14.2238	14.0508	14.4	6.1159	18.755	2.7956	2.558	2.7637	7	2023	9	272	0	2
other_agaricoid	Amanita muscaria	63.94644	24.52176	378575.191	7093405.532	10	12.4615	13.3766	13.8103	1.2885	21.1171	0.1045	2.859	3.1675	8	2026	8	239	0	2
boletus_edulis	Boletus edulis	60.322313	24.522986	363205.747	6689877.002	100	16.7695	16.7283	16.6428	10.292	26.4646	1.6866	2.1173	2.1016	4	2024	9	251	1	2
other_agaricoid	Tricholoma columbetta	60.310837	24.523226	363170.989	6688598.995	100	11.4514	12.6745	13.8152	4.8663	19.1434	0.0	0.0	2.045	0	2016	9	262	0	2
boletus_edulis	Boletus edulis	60.317297	24.523639	363220.817	6689317.265	1000	17.6811	17.6168	16.9266	10.829	25.5061	1.8901	2.1338	2.6947	8	2023	8	231	1	2
boletus_edulis	Boletus edulis	60.317297	24.523639	363220.817	6689317.265	1000	15.6739	15.5292	16.7631	11.0953	20.8553	14.2974	7.8053	4.9753	12	2023	9	244	1	2
other_agaricoid	Mycena haematopus	60.31049	24.52369	363195.164	6688559.404	100	14.3322	15.3906	16.5698	9.8629	20.5219	8.3872	7.1818	5.2449	11	2021	8	234	0	2
other_agaricoid	Russula chloroides	60.318719	24.524362	363266.684	6689474.063	1	15.3736	15.2379	16.0487	8.1389	24.2386	2.2735	1.7746	1.6669	9	2026	8	233	0	2
other_agaricoid	Bovista aestivalis	65.819294	24.5246	386879.067	7301997.966	1	15.5028	15.2663	15.4219	9.0569	22.8717	2.2052	1.8941	1.5676	8	2023	7	211	0	2
boletus_edulis	Boletus edulis	60.15825	24.52522	362643.843	6671609.023	699	13.8503	15.6339	16.4321	7.5692	18.9444	4.8352	3.5169	2.8802	5	2024	9	263	1	2
boletus_edulis	Boletus edulis	60.318559	24.525797	363345.248	6689453.276	1000	17.994	17.3306	16.915	10.5056	30.0662	2.3776	3.9187	2.7164	11	2023	8	223	1	2
other_agaricoid	Cortinarius sanguineus	60.31976	24.53051	363610.483	6689577.212	10	14.5319	15.0631	16.0427	8.1389	21.473	5.2434	3.458	2.3141	11	2026	8	235	0	2
boletus_edulis	Boletus edulis	64.715615	24.534424	382520.069	7179047.095	1	16.7542	14.914	14.4319	9.898	24.6171	4.9525	2.5746	2.0392	7	2025	9	252	1	2
boletus_edulis	Boletus edulis	60.99216	24.53467	366649.499	6764423.682	10	15.6285	16.0013	19.2611	8.5712	25.1417	3.5594	2.0664	1.878	7	2025	8	230	1	2
boletus_edulis	Boletus edulis	60.115656	24.544207	363520.987	6666828.181	1	14.1221	14.9575	17.741	8.3403	19.9968	4.9359	7.8367	4.2718	12	2020	7	194	1	2
boletus_edulis	Boletus edulis	60.3114	24.54854	364571.351	6688609.404	196	16.6095	16.2508	17.4556	11.3436	25.1824	5.9875	4.4188	3.3487	10	2021	8	227	1	2
other_agaricoid	Panaeolina foenisecii	65.811502	24.549706	387992.012	7301084.998	10	10.5644	11.2848	13.0616	-0.0169	16.1284	2.9309	2.3775	1.9892	12	2017	9	244	0	2
boletus_edulis	Boletus edulis	60.528011	24.550848	365595.777	6712718.379	1000	17.3339	17.2715	18.417	10.6343	25.1513	3.3632	2.7651	2.2757	9	2024	8	224	1	2
other_agaricoid	Aureonarius limonius	60.302973	24.553246	364796.428	6687661.643	1	17.4739	17.2272	16.6514	9.5838	29.9081	2.3845	3.4477	2.7986	10	2023	8	224	0	2
other_agaricoid	Psathyrella candolleana	60.543006	24.554306	365847.562	6714380.629	100	14.782	15.3695	17.981	7.5135	22.4588	5.6371	5.0122	2.339	11	2022	7	199	0	2
boletus_edulis	Boletus edulis	60.542938	24.554379	365851.283	6714372.91	100	10.1498	11.7339	13.8082	1.9918	20.7472	3.8229	5.5495	3.6729	10	2025	9	269	1	2
other_agaricoid	Mycena galopus	60.30273	24.555056	364895.411	6687630.882	1	16.3431	17.6255	20.2947	9.0471	24.5106	1.0386	0.8449	0.9292	6	2018	8	231	0	2
other_agaricoid	Clitopilus hobsonii	60.161297	24.555293	364325.012	6671886.039	1	7.1857	6.75	8.5233	1.3	13.4	3.0193	3.5701	3.8876	11	2012	10	298	0	2
boletus_edulis	Boletus edulis	60.544104	24.555926	365940.938	6714499.561	1000	10.1498	11.7339	13.8082	1.9918	20.7472	3.8229	5.5495	3.6729	10	2025	9	269	1	2
other_agaricoid	Lactarius scrobiculatus	60.544104	24.555926	365940.938	6714499.561	1000	10.1498	11.7339	13.8082	1.9918	20.7472	3.8229	5.5495	3.6729	10	2025	9	269	0	2
boletus_edulis	Boletus edulis	60.1562	24.55727	364413.702	6671314.584	72	17.8039	16.8215	17.3864	11.5417	25.54	0.9724	1.2844	2.1322	8	2026	8	215	1	2
boletus_edulis	Boletus edulis	60.530381	24.557633	365977.804	6712968.376	1000	15.4198	16.5712	15.3893	9.1179	23.6136	4.7252	2.583	3.9864	8	2020	7	212	1	2
boletus_edulis	Boletus edulis	61.17588	24.55916	368736.926	6784828.005	100	17.4139	16.302	18.2097	10.3316	25.8363	0.571	4.2056	2.2866	7	2023	7	195	1	2
boletus_edulis	Boletus edulis	60.529166	24.560095	366107.843	6712828.104	1000	11.5007	12.0313	14.0979	4.7811	20.1581	0.4411	4.016	5.2251	5	2021	9	247	1	2
other_agaricoid	Galerina marginata	60.529166	24.560095	366107.843	6712828.104	1000	11.5007	12.0313	14.0979	4.7811	20.1581	0.4411	4.016	5.2251	5	2021	9	247	0	2
other_agaricoid	Clitocybe odora	60.529166	24.560095	366107.843	6712828.104	1000	11.5007	12.0313	14.0979	4.7811	20.1581	0.4411	4.016	5.2251	5	2021	9	247	0	2
other_agaricoid	Lycoperdon utriforme	65.03993	24.56115	385186.008	7215120.525	10	4.7832	6.4106	9.458	-0.5374	13.9796	5.181	2.6736	2.0767	6	2024	10	286	0	2
other_agaricoid	Tricholoma stans	60.539272	24.561205	366210.455	6713950.893	1	7.6416	10.5235	13.2832	1.9918	14.8859	0.3282	4.0892	3.3652	7	2025	9	272	0	2
boletus_edulis	Boletus edulis	60.29285	24.56193	365234.466	6686516.962	10	17.4912	17.3083	17.1904	13.0935	23.4637	2.0494	3.2012	1.8357	6	2024	9	256	1	2
other_agaricoid	Gomphidius glutinosus	60.29282	24.56219	365248.71	6686513.091	10	14.8028	15.2353	16.0458	8.1169	20.6327	4.7297	9.0889	5.3613	10	2023	9	249	0	2
other_agaricoid	Russula ochroleuca	60.29359	24.56237	365261.826	6686598.441	10	15.7565	16.3945	14.6059	11.6328	22.424	8.0466	4.3148	2.8022	7	2025	9	259	0	2
other_agaricoid	Entoloma vernum	60.529117	24.562576	366243.746	6712817.603	100	11.239	7.8524	6.2241	-2.2369	25.8263	1.5958	1.3193	1.0552	6	2021	5	133	0	2
boletus_edulis	Boletus edulis	60.296	24.56265	365287.217	6686866.153	10	15.07	15.3095	16.2555	9.3527	20.303	6.5011	9.0897	5.3295	11	2023	9	248	1	2
other_agaricoid	Cortinarius bolaris	60.29303	24.56329	365310.358	6686534.221	135	15.3119	15.5348	16.4761	9.1943	20.6327	6.5607	9.141	5.3613	11	2023	9	248	0	2
boletus_edulis	Boletus edulis	60.15571	24.56404	364787.35	6671246.156	192	16.366	17.1818	19.601	9.4521	24.2178	2.8479	3.2085	2.1152	9	2025	8	227	1	2
other_agaricoid	Russula cessans	64.692344	24.568172	384027.957	7176393.021	1	7.573	10.5549	13.0363	0.2898	14.4298	1.6821	1.5382	2.2851	8	2019	9	262	0	2
boletus_edulis	Boletus edulis	61.25583	24.57145	369728.512	6793704.583	21	15.8883	15.5114	16.9584	11.0624	20.951	9.2826	5.8671	3.4128	10	2023	9	244	1	2
other_agaricoid	Pholiota limonella	60.17904	24.571869	365317.317	6673827.248	1000	9.2241	8.6617	12.2121	2.2117	14.7594	1.9501	0.9751	2.8587	3	2025	10	280	0	2
